age,job,education,default,balance,loan,day,month,y,val_email,phone_type,ConsumerGroup,contacts,days_since,total_contacts,last_campaign_outcome,mortgage
37,blue-collar,secondary,no,563604,no,13,may,no,no,cellular,A,3,345,3,failure,yes
31,blue-collar,secondary,no,605771,no,13,may,no,no,cellular,A,2,357,1,other,no
44,management,tertiary,no,723099,no,13,may,no,no,cellular,B,3,343,1,other,yes
29,blue-collar,primary,no,452202,no,13,may,no,no,cellular,A,2,-1,0,unknown,yes
53,management,tertiary,no,336811,no,13,may,no,no,cellular,A,3,308,1,failure,yes
33,blue-collar,primary,no,511791,no,13,may,no,no,cellular,B,2,355,2,failure,yes
30,services,secondary,no,47005,no,13,may,no,no,cellular,B,4,-1,0,unknown,yes
60,management,primary,no,735666,no,13,may,no,no,cellular,A,2,-1,0,unknown,yes
41,services,secondary,no,1259608,no,13,may,yes,no,cellular,A,2,293,4,success,yes
26,admin.,secondary,no,1000630,no,13,may,no,no,cellular,A,2,348,3,other,yes
32,self-employed,secondary,no,598666,yes,13,may,no,no,cellular,A,2,-1,0,unknown,yes
38,management,tertiary,no,847162,no,13,may,no,no,cellular,B,5,303,2,failure,yes
57,management,tertiary,no,783465,no,13,may,no,no,cellular,A,2,351,1,failure,yes
27,blue-collar,primary,no,1641301,no,13,may,yes,no,cellular,A,2,-1,0,unknown,yes
39,admin.,secondary,no,247456,no,13,may,no,no,cellular,A,2,338,1,failure,yes
37,management,secondary,no,864663,no,13,may,no,no,cellular,A,3,-1,0,unknown,no
47,admin.,secondary,no,542366,no,13,may,no,no,cellular,A,2,363,2,other,yes
44,technician,secondary,no,202558,no,13,may,no,no,cellular,C,3,351,10,failure,yes
25,blue-collar,primary,no,823350,no,13,may,no,no,telephone,A,2,-1,0,unknown,yes
57,services,primary,no,223967,no,13,may,no,no,telephone,A,2,-1,0,unknown,yes
43,blue-collar,primary,no,711930,no,13,may,no,no,cellular,A,3,-1,0,unknown,yes
37,blue-collar,secondary,no,56959,no,13,may,no,no,cellular,A,4,310,11,failure,yes
45,blue-collar,secondary,no,653152,no,13,may,no,no,cellular,A,2,350,3,failure,yes
27,admin.,secondary,no,448501,no,13,may,no,no,cellular,C,2,-1,0,unknown,yes
42,services,tertiary,no,358038,no,13,may,no,no,cellular,C,4,-1,0,unknown,yes
45,management,tertiary,no,524528,no,13,may,no,no,telephone,A,3,-1,0,unknown,yes
37,services,secondary,no,1003847,no,13,may,no,no,telephone,B,2,341,4,failure,yes
42,blue-collar,secondary,no,121951,no,13,may,no,no,cellular,C,3,303,2,failure,yes
35,technician,secondary,no,557206,yes,13,may,no,no,cellular,A,2,264,5,failure,yes
41,self-employed,secondary,no,53977,no,13,may,no,no,cellular,A,2,-1,0,unknown,yes
53,admin.,primary,no,517791,no,13,may,no,no,telephone,A,7,-1,0,unknown,yes
39,management,tertiary,no,778678,yes,13,may,no,no,cellular,B,2,331,3,failure,yes
35,blue-collar,secondary,no,1030646,no,13,may,no,no,cellular,C,2,-1,0,unknown,yes
60,management,secondary,no,581849,no,13,may,no,no,telephone,C,4,350,6,failure,yes
47,blue-collar,primary,no,290467,no,13,may,no,no,cellular,A,2,174,2,failure,yes
32,blue-collar,secondary,no,299363,no,13,may,yes,no,cellular,B,3,364,1,other,yes
46,blue-collar,primary,no,510206,no,13,may,no,no,cellular,A,2,174,2,success,yes
29,blue-collar,secondary,no,598521,yes,13,may,no,no,cellular,B,3,-1,0,unknown,yes
50,technician,secondary,no,848773,yes,13,may,yes,no,cellular,B,2,292,1,failure,yes
49,services,secondary,no,528029,no,13,may,no,no,cellular,A,4,293,2,failure,yes
39,blue-collar,primary,no,642060,no,13,may,yes,yes,cellular,B,4,370,2,other,yes
35,services,secondary,no,779550,no,13,may,no,no,cellular,A,2,-1,0,unknown,yes
34,blue-collar,primary,no,0,no,13,may,no,yes,cellular,A,2,-1,0,unknown,yes
43,services,secondary,no,889448,no,13,may,no,no,cellular,A,2,-1,0,unknown,yes
36,management,tertiary,no,518956,no,13,may,no,no,cellular,A,3,-1,0,unknown,yes
31,admin.,secondary,no,1109993,no,13,may,no,yes,cellular,A,2,299,3,other,yes
58,management,tertiary,no,663944,no,13,may,no,no,cellular,A,7,13,6,success,yes
51,technician,secondary,no,181198,yes,13,may,no,no,cellular,A,2,-1,0,unknown,yes
51,blue-collar,secondary,no,564909,no,13,may,no,yes,telephone,A,5,-1,0,unknown,yes
36,blue-collar,secondary,no,1013755,no,13,may,no,no,cellular,A,2,-1,0,unknown,yes
57,blue-collar,secondary,no,469842,no,13,may,no,yes,cellular,A,2,359,1,failure,yes
46,management,tertiary,no,798249,no,13,may,no,no,cellular,C,2,278,3,failure,yes
42,services,secondary,no,794589,no,13,may,no,no,cellular,A,4,-1,0,unknown,yes
41,services,secondary,no,908503,no,13,may,no,no,cellular,A,2,-1,0,unknown,yes
42,management,tertiary,no,461927,no,13,may,no,no,cellular,A,2,370,1,failure,yes
34,management,tertiary,no,613374,no,13,may,yes,yes,cellular,C,2,-1,0,unknown,yes
31,services,secondary,no,797567,no,13,may,no,no,cellular,A,2,-1,0,unknown,yes
35,blue-collar,primary,no,565740,no,13,may,no,no,cellular,A,2,363,2,other,yes
47,blue-collar,primary,no,514380,no,13,may,no,no,cellular,A,2,-1,0,unknown,yes
39,blue-collar,secondary,no,936409,no,13,may,no,no,cellular,A,3,-1,0,unknown,yes
43,management,tertiary,no,772381,no,13,may,no,yes,cellular,A,2,-1,0,unknown,yes
56,technician,unknown,no,690944,no,13,may,no,no,cellular,A,2,370,1,failure,yes
32,technician,secondary,no,664780,no,13,may,yes,no,cellular,B,2,268,2,other,yes
46,services,secondary,no,465398,no,13,may,no,no,cellular,A,3,-1,0,unknown,yes
36,services,secondary,no,308393,no,13,may,yes,no,cellular,B,2,-1,0,unknown,yes
47,blue-collar,primary,no,49331,no,13,may,no,no,cellular,A,2,364,1,other,yes
38,blue-collar,primary,no,323944,yes,13,may,no,no,telephone,A,3,-1,0,unknown,yes
34,blue-collar,secondary,no,1118323,no,13,may,yes,no,telephone,B,3,-1,0,unknown,yes
31,services,secondary,no,721127,no,13,may,no,no,cellular,A,2,-1,0,unknown,yes
35,unemployed,secondary,no,926430,no,13,may,yes,no,cellular,B,2,364,2,failure,yes
42,management,tertiary,no,810788,no,13,may,no,no,cellular,B,5,364,1,other,yes
41,blue-collar,secondary,no,274513,yes,13,may,yes,yes,cellular,B,4,-1,0,unknown,yes
45,technician,secondary,no,581105,no,13,may,no,no,cellular,A,2,363,4,failure,yes
31,unemployed,tertiary,no,523008,no,13,may,no,no,cellular,A,3,-1,0,unknown,yes
51,services,secondary,no,909038,no,13,may,no,yes,telephone,C,2,369,4,failure,yes
34,blue-collar,secondary,no,849299,no,13,may,no,no,cellular,B,2,299,3,failure,no
38,blue-collar,primary,no,753500,no,13,may,yes,no,cellular,B,2,-1,0,unknown,yes
33,blue-collar,primary,no,829306,no,13,may,no,yes,cellular,A,2,-1,0,unknown,yes
51,blue-collar,primary,no,782980,yes,13,may,no,no,telephone,A,4,350,7,failure,yes
38,technician,tertiary,no,491805,no,13,may,yes,no,cellular,B,3,-1,0,unknown,yes
40,blue-collar,primary,no,843210,no,13,may,yes,no,cellular,A,2,343,2,failure,yes
36,blue-collar,primary,no,644185,no,13,may,no,no,cellular,A,2,-1,0,unknown,yes
37,admin.,secondary,no,584903,yes,13,may,no,no,cellular,B,2,351,1,failure,yes
30,blue-collar,primary,no,167014,no,13,may,yes,no,cellular,A,3,-1,0,unknown,yes
35,housemaid,secondary,no,865381,yes,13,may,no,no,cellular,C,5,-1,0,unknown,yes
52,management,secondary,no,805041,no,13,may,yes,yes,cellular,B,6,-1,0,unknown,yes
34,blue-collar,secondary,no,931467,no,13,may,no,no,cellular,A,2,-1,0,unknown,yes
45,admin.,secondary,no,700600,no,13,may,no,no,cellular,A,2,-1,0,unknown,yes
35,blue-collar,secondary,no,754403,no,13,may,no,no,cellular,A,2,-1,0,unknown,yes
36,blue-collar,primary,no,1068824,yes,13,may,no,yes,cellular,A,2,335,1,other,yes
49,admin.,primary,no,419397,no,13,may,no,no,cellular,A,5,-1,0,unknown,yes
42,blue-collar,primary,no,1136728,no,13,may,yes,no,cellular,A,5,288,11,other,yes
52,management,tertiary,no,743678,no,13,may,no,no,telephone,A,3,257,6,other,yes
55,retired,secondary,no,561402,no,13,may,no,no,cellular,B,3,357,8,other,yes
33,blue-collar,primary,no,680331,no,13,may,no,no,cellular,A,5,-1,0,unknown,yes
44,admin.,tertiary,no,302758,no,13,may,no,no,cellular,A,3,-1,0,unknown,yes
39,blue-collar,secondary,no,589829,no,13,may,no,no,cellular,A,3,176,2,failure,yes
40,management,tertiary,no,807315,no,13,may,no,no,cellular,A,4,-1,0,unknown,yes
42,services,secondary,no,657618,yes,13,may,yes,no,cellular,A,2,365,7,failure,yes
32,blue-collar,secondary,no,167278,no,13,may,no,no,cellular,A,3,370,1,failure,yes
27,management,tertiary,no,586821,no,13,may,no,no,cellular,A,3,-1,0,unknown,no
35,blue-collar,primary,no,759850,no,13,may,no,no,cellular,A,2,370,2,failure,yes
47,blue-collar,unknown,no,721691,no,13,may,no,no,cellular,A,4,-1,0,unknown,yes
30,technician,tertiary,no,682031,no,13,may,no,no,cellular,A,3,-1,0,unknown,yes
29,services,secondary,no,460039,no,13,may,yes,no,cellular,C,3,-1,0,unknown,yes
29,services,secondary,no,356039,no,13,may,no,no,telephone,A,3,-1,0,unknown,yes
48,technician,secondary,no,702280,no,13,may,no,no,cellular,A,3,-1,0,unknown,yes
33,technician,secondary,no,308159,yes,13,may,no,no,cellular,A,2,173,4,other,yes
32,services,tertiary,no,673506,yes,13,may,no,no,cellular,A,2,-1,0,unknown,no
40,blue-collar,primary,no,1451770,no,13,may,yes,no,cellular,B,3,370,2,failure,yes
32,technician,tertiary,no,639027,yes,13,may,yes,no,cellular,B,2,-1,0,unknown,yes
55,technician,tertiary,no,436187,no,13,may,no,no,telephone,A,5,370,3,other,yes
38,blue-collar,primary,no,682845,no,13,may,yes,no,telephone,A,2,-1,0,unknown,yes
37,blue-collar,secondary,no,347900,yes,13,may,no,no,cellular,B,4,-1,0,unknown,yes
31,services,secondary,no,613598,no,13,may,yes,no,cellular,C,4,176,1,failure,yes
44,services,secondary,no,1145583,no,13,may,no,no,cellular,A,3,-1,0,unknown,yes
53,technician,secondary,no,249072,no,13,may,yes,no,cellular,B,2,-1,0,unknown,no
41,management,tertiary,no,687416,yes,13,may,no,no,cellular,A,2,-1,0,unknown,yes
52,entrepreneur,secondary,no,513619,yes,13,may,no,no,cellular,A,4,-1,0,unknown,yes
35,blue-collar,unknown,no,739233,no,13,may,no,no,cellular,A,2,-1,0,unknown,yes
38,unemployed,secondary,no,494347,no,13,may,no,yes,cellular,A,2,343,4,failure,yes
49,entrepreneur,tertiary,no,279459,no,13,may,yes,no,cellular,B,9,173,1,failure,yes
29,blue-collar,primary,no,239618,no,13,may,no,no,cellular,B,3,344,1,other,yes
35,technician,secondary,no,595883,no,13,may,no,no,cellular,A,3,265,2,failure,yes
33,technician,secondary,no,424447,no,13,may,yes,no,cellular,A,7,-1,0,unknown,yes
32,blue-collar,secondary,no,411097,no,13,may,no,no,cellular,A,2,344,1,failure,no
39,management,tertiary,no,607913,no,13,may,no,no,cellular,C,3,-1,0,unknown,yes
42,services,secondary,no,775566,no,13,may,no,no,cellular,A,5,358,6,failure,no
35,services,secondary,no,519673,no,13,may,yes,no,telephone,C,3,371,3,failure,yes
47,services,secondary,no,996323,no,13,may,no,no,telephone,A,4,176,2,failure,yes
45,admin.,secondary,no,1025803,no,13,may,yes,yes,cellular,C,3,-1,0,unknown,yes
30,management,tertiary,no,525403,yes,13,may,no,no,cellular,A,8,-1,0,unknown,yes
32,technician,tertiary,no,795396,no,13,may,no,no,cellular,A,3,-1,0,unknown,yes
27,student,secondary,no,489804,no,14,may,no,no,cellular,A,3,-1,0,unknown,yes
35,services,secondary,no,731992,no,14,may,no,no,cellular,A,3,-1,0,unknown,yes
34,management,tertiary,no,707328,no,14,may,no,no,cellular,A,3,-1,0,unknown,yes
32,services,secondary,no,543353,no,14,may,no,no,cellular,A,2,-1,0,unknown,yes
51,entrepreneur,secondary,no,709149,yes,14,may,yes,no,cellular,B,3,-1,0,unknown,yes
28,blue-collar,secondary,no,652301,no,14,may,yes,no,cellular,B,2,360,3,failure,yes
26,services,tertiary,no,233540,no,14,may,yes,yes,cellular,B,7,302,1,failure,yes
29,admin.,secondary,no,854204,no,14,may,no,no,cellular,A,6,-1,0,unknown,yes
38,management,tertiary,no,875224,no,14,may,no,no,cellular,A,4,-1,0,unknown,yes
42,blue-collar,primary,no,362489,no,14,may,no,no,telephone,B,6,-1,0,unknown,no
31,management,tertiary,no,503036,no,14,may,no,no,cellular,A,6,267,4,failure,yes
37,services,secondary,no,585854,no,14,may,no,no,cellular,B,3,-1,0,unknown,yes
37,blue-collar,secondary,no,642638,yes,14,may,no,no,cellular,A,2,-1,0,unknown,yes
28,blue-collar,primary,no,657997,no,14,may,no,no,telephone,A,4,-1,0,unknown,yes
30,blue-collar,secondary,no,597132,no,14,may,no,yes,cellular,A,3,-1,0,unknown,yes
35,blue-collar,unknown,no,0,no,14,may,yes,no,cellular,C,2,293,1,failure,yes
35,blue-collar,primary,no,593257,no,14,may,no,yes,telephone,B,5,-1,0,unknown,yes
45,blue-collar,primary,no,543064,no,14,may,no,no,cellular,D,7,-1,0,unknown,yes
40,blue-collar,primary,no,778307,no,14,may,no,no,telephone,C,7,-1,0,unknown,yes
34,services,secondary,no,660798,no,14,may,no,no,cellular,A,4,-1,0,unknown,yes
55,entrepreneur,tertiary,no,399035,no,14,may,no,yes,telephone,A,3,-1,0,unknown,yes
40,services,secondary,no,543475,no,14,may,no,yes,cellular,B,3,-1,0,unknown,yes
32,blue-collar,secondary,no,670322,no,14,may,yes,no,cellular,B,8,366,6,failure,yes
33,management,secondary,no,794804,no,14,may,no,no,cellular,A,2,259,8,other,yes
56,blue-collar,secondary,no,507865,no,14,may,yes,no,cellular,B,2,-1,0,unknown,no
30,blue-collar,secondary,no,189899,no,14,may,yes,no,cellular,B,3,358,1,other,yes
34,technician,secondary,no,538412,no,14,may,no,no,cellular,A,8,-1,0,unknown,yes
28,admin.,secondary,no,872763,no,14,may,no,no,cellular,A,5,370,4,other,yes
47,admin.,secondary,no,171670,no,14,may,no,no,telephone,A,6,365,11,failure,yes
46,blue-collar,secondary,no,897199,no,14,may,no,no,cellular,A,7,358,7,other,yes
45,blue-collar,secondary,yes,540548,no,14,may,no,no,cellular,A,7,287,13,other,yes
42,blue-collar,primary,no,422674,no,14,may,no,no,cellular,A,4,-1,0,unknown,yes
39,management,tertiary,no,402508,no,14,may,no,yes,cellular,A,15,261,38,failure,yes
44,services,secondary,no,885973,no,14,may,no,no,cellular,A,1,365,1,failure,yes
31,management,secondary,no,0,no,14,may,no,no,cellular,A,1,-1,0,unknown,yes
49,services,tertiary,no,894653,no,14,may,yes,yes,telephone,B,6,-1,0,unknown,no
44,services,secondary,no,328021,no,14,may,no,yes,cellular,A,1,371,1,failure,yes
56,blue-collar,secondary,no,851747,no,14,may,no,no,cellular,A,3,-1,0,unknown,yes
43,blue-collar,secondary,no,535673,no,14,may,no,no,cellular,A,1,-1,0,unknown,yes
36,admin.,secondary,no,568590,no,14,may,yes,no,cellular,A,2,344,1,success,yes
33,management,secondary,no,356210,no,14,may,no,no,cellular,B,8,174,3,failure,yes
49,technician,secondary,no,1011678,yes,14,may,no,no,cellular,A,6,309,1,failure,yes
43,blue-collar,secondary,no,504606,no,14,may,no,no,cellular,B,6,-1,0,unknown,yes
33,admin.,secondary,no,697075,no,14,may,no,no,cellular,A,1,-1,0,unknown,yes
34,blue-collar,secondary,no,800561,no,14,may,no,yes,cellular,A,1,351,3,failure,yes
26,management,tertiary,no,1714172,no,14,may,yes,no,cellular,B,2,-1,0,unknown,yes
32,management,tertiary,no,387504,no,14,may,no,yes,cellular,A,1,-1,0,unknown,yes
43,management,tertiary,no,845011,no,14,may,no,no,cellular,A,11,-1,0,unknown,yes
35,technician,tertiary,no,424648,yes,14,may,no,no,cellular,A,4,-1,0,unknown,yes
58,services,primary,no,867143,no,14,may,yes,yes,cellular,B,1,-1,0,unknown,yes
55,self-employed,secondary,no,597486,no,14,may,no,no,telephone,A,5,174,12,other,yes
33,admin.,secondary,no,337335,yes,14,may,no,no,cellular,A,11,352,4,failure,yes
54,admin.,secondary,no,786774,no,14,may,no,no,cellular,C,8,-1,0,unknown,yes
27,blue-collar,secondary,no,1184929,yes,14,may,no,no,cellular,A,1,329,1,failure,yes
36,blue-collar,unknown,no,728831,yes,14,may,no,no,cellular,A,7,-1,0,unknown,yes
35,blue-collar,secondary,no,446701,no,14,may,no,no,cellular,B,1,-1,0,unknown,yes
33,management,tertiary,no,444956,no,14,may,no,no,cellular,A,1,-1,0,unknown,yes
26,blue-collar,primary,no,305923,yes,14,may,no,no,cellular,B,1,352,1,failure,yes
36,services,secondary,no,899398,yes,14,may,yes,no,cellular,C,1,-1,0,unknown,yes
33,services,secondary,no,773362,no,14,may,no,no,cellular,A,8,297,7,other,yes
44,blue-collar,secondary,no,439561,yes,14,may,no,no,cellular,B,10,-1,0,unknown,yes
28,blue-collar,primary,no,1030761,no,14,may,yes,no,cellular,B,1,371,1,other,yes
37,services,secondary,no,868719,no,14,may,no,no,cellular,A,1,371,1,failure,yes
37,technician,secondary,no,1002836,no,14,may,no,no,cellular,A,3,-1,0,unknown,yes
33,blue-collar,primary,no,660314,no,14,may,yes,no,cellular,A,2,-1,0,unknown,yes
31,services,secondary,no,125048,no,14,may,no,no,cellular,A,1,351,1,failure,yes
33,technician,secondary,no,228504,no,14,may,no,no,cellular,A,3,-1,0,unknown,yes
41,blue-collar,unknown,no,181162,no,14,may,yes,yes,cellular,B,1,-1,0,unknown,no
39,technician,secondary,no,170734,no,14,may,yes,no,cellular,B,4,352,4,other,yes
32,management,tertiary,no,880861,no,14,may,no,yes,cellular,A,1,-1,0,unknown,yes
31,blue-collar,secondary,no,397847,no,14,may,no,no,cellular,B,1,-1,0,unknown,yes
32,services,secondary,no,1026731,yes,14,may,no,no,cellular,A,1,-1,0,unknown,yes
32,technician,tertiary,no,337912,no,14,may,no,no,cellular,A,1,175,3,success,yes
48,blue-collar,secondary,no,674826,no,14,may,no,no,cellular,A,1,-1,0,unknown,no
39,blue-collar,secondary,no,397514,no,14,may,no,no,cellular,C,1,-1,0,unknown,yes
52,management,secondary,no,467177,yes,14,may,yes,no,cellular,B,1,332,8,failure,yes
49,blue-collar,secondary,no,475262,no,14,may,yes,no,cellular,B,1,-1,0,unknown,yes
32,admin.,secondary,no,655008,no,14,may,no,no,cellular,A,1,352,2,failure,yes
34,blue-collar,primary,no,1503270,no,14,may,yes,no,cellular,B,6,-1,0,unknown,yes
32,services,unknown,no,250295,no,14,may,no,no,cellular,A,1,287,13,failure,yes
33,management,tertiary,no,824073,yes,14,may,yes,no,cellular,B,2,-1,0,unknown,yes
35,blue-collar,secondary,no,543660,no,14,may,no,yes,cellular,A,2,353,2,failure,yes
39,blue-collar,secondary,no,428410,no,14,may,no,no,cellular,A,1,370,2,failure,yes
33,blue-collar,secondary,no,61884,no,14,may,no,no,cellular,A,1,-1,0,unknown,yes
31,admin.,secondary,no,486124,no,14,may,no,no,cellular,B,1,364,1,other,yes
28,admin.,secondary,no,353275,yes,14,may,no,no,cellular,A,1,-1,0,unknown,yes
29,admin.,secondary,no,168941,no,14,may,no,no,cellular,B,1,343,2,failure,yes
26,blue-collar,secondary,no,940117,no,14,may,yes,no,cellular,B,1,-1,0,unknown,yes
38,services,secondary,no,116578,no,14,may,yes,yes,cellular,B,1,-1,0,unknown,yes
38,blue-collar,secondary,no,476112,yes,14,may,no,no,cellular,A,1,-1,0,unknown,no
31,blue-collar,secondary,no,837409,no,14,may,no,no,cellular,C,1,350,2,failure,yes
31,blue-collar,tertiary,no,946604,no,14,may,no,yes,cellular,A,1,175,1,failure,yes
28,student,tertiary,no,910105,no,14,may,no,no,telephone,D,5,-1,0,unknown,no
37,management,tertiary,no,356664,no,14,may,no,no,cellular,A,1,-1,0,unknown,yes
31,blue-collar,primary,no,647231,no,14,may,no,no,cellular,B,1,352,5,failure,yes
44,blue-collar,secondary,no,645976,no,14,may,no,no,cellular,A,2,304,2,failure,yes
32,blue-collar,secondary,no,697207,no,14,may,no,no,cellular,B,1,-1,0,unknown,yes
32,blue-collar,secondary,no,482826,no,14,may,no,no,cellular,B,1,358,1,failure,yes
52,admin.,secondary,no,349443,no,14,may,no,no,cellular,B,1,-1,0,unknown,yes
47,admin.,secondary,no,859277,no,14,may,no,no,cellular,A,1,-1,0,unknown,yes
46,technician,tertiary,no,1269652,no,14,may,yes,yes,cellular,A,1,346,2,other,yes
41,blue-collar,secondary,no,432048,no,14,may,no,no,cellular,B,3,-1,0,unknown,yes
30,student,tertiary,no,51428,no,14,may,no,no,cellular,A,1,-1,0,unknown,yes
40,services,secondary,no,531602,no,14,may,no,no,telephone,C,1,-1,0,unknown,yes
46,management,tertiary,no,478031,no,14,may,no,no,cellular,A,1,345,1,other,yes
44,management,unknown,no,409178,no,14,may,no,no,telephone,A,7,-1,0,unknown,yes
36,management,tertiary,no,698839,no,14,may,no,no,cellular,A,1,-1,0,unknown,yes
38,admin.,secondary,no,690549,no,14,may,no,no,cellular,A,1,365,7,failure,yes
35,blue-collar,primary,no,310313,no,14,may,no,no,cellular,A,6,-1,0,unknown,yes
36,management,tertiary,no,750956,no,14,may,no,no,cellular,A,1,-1,0,unknown,yes
28,services,primary,no,919565,no,14,may,no,yes,cellular,A,1,-1,0,unknown,yes
38,technician,tertiary,no,447116,no,14,may,no,yes,cellular,A,1,288,12,other,yes
36,self-employed,tertiary,no,517731,no,14,may,no,no,cellular,A,1,330,2,other,yes
36,admin.,secondary,no,607457,no,14,may,no,no,cellular,C,1,350,1,failure,yes
